position,task_id,system,state,verify_status,run_validity,terminal_status,failure_category,run_id,source,agent_seconds,cache_read_tokens,claim_done_seen,e2e_seconds,evaluator_seconds,finished_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,model_request_limit,model_request_limit_exceeded,model_requests_completed,model_requests_failed,model_requests_started,non_stream_requests,normal_e2e_success,orchestration_seconds,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,run_directory,started_at,started_only_tool_calls,stream_requests,supplements_run_id,timeout,timeout_scope,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total,token_input,token_note,token_output,token_reliable,token_total,token_usage_missing_completed,token_usage_reported_completed,tool_calls,tool_failures
71,notion-personal-website,astra,,pass,valid,completed,none,m3-20260807T155211Z-71-notion-personal-website-astra-a1,m3_latest_valid_run,275.81490884697996,,False,314.611041,16.44381889491342,2026-08-10T14:03:02.610329+00:00,12,12,14472,9312,23784,12,100,False,24,0,24,12,True,22.35231325810662,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/notion-personal-website/m3-20260807T155211Z-71-notion-personal-website-astra-a1,2026-08-10T13:57:47.999288+00:00,0,12,,False,none,494438,all_retained_completed_responses_reported,16315,True,510753,508910,all_completed_responses_reported,25627,True,534537,0,24,14,0
71,notion-personal-website,hermes,,pass,valid,completed,none,m3-20260807T155211Z-71-notion-personal-website-hermes-a1,m3_latest_valid_run,164.31497362209484,,True,206.250289,17.54226849495899,2026-08-10T14:07:39.675140+00:00,0,0,,,,0,100,False,7,0,7,0,True,24.39304688294618,7,7,0,7,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/notion-personal-website/m3-20260807T155211Z-71-notion-personal-website-hermes-a1,2026-08-10T14:04:13.424851+00:00,0,7,,False,none,380698,all_retained_completed_responses_reported,17432,True,398130,380698,all_completed_responses_reported,17432,True,398130,0,7,14,0
71,notion-personal-website,pi,complete,pass,valid,completed,none,20260812T105634Z-071-notion-personal-website-pi-a1,pi_base_108_v1,319.4283649219433,484096,False,355.683609,14.32989190495573,2026-08-13T06:10:51.804460+00:00,0,0,,,,0,100,False,12,0,12,0,True,21.925352173100976,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/notion-personal-website/20260812T105634Z-071-notion-personal-website-pi-a1,2026-08-13T06:04:56.120851+00:00,0,12,,False,none,621115,all_retained_completed_responses_reported,32272,True,653387,621115,all_completed_responses_reported,32272,True,653387,0,12,30,0
72,nvidia-market,astra,,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-72-nvidia-market-astra-a1,m3_artifact_gate_v2_projection,3020.3745059360517,,False,3060.997179,16.3229054849362,2026-08-10T16:03:27.527110+00:00,60,60,255097,147678,402775,60,100,True,100,1,100,60,False,24.29976757901204,40,40,1,39,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/nvidia-market/m3-20260807T155211Z-72-nvidia-market-astra-a1,2026-08-10T15:12:26.529931+00:00,1,40,,False,none,2616809,partial_or_missing_retained_provider_usage,47210,False,2664019,2871906,partial_or_missing_provider_usage,194888,False,3066794,1,99,59,5
72,nvidia-market,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-72-nvidia-market-hermes-a1,m3_latest_valid_run,3745.7351967580616,,False,3781.49092,10.564642203971744,2026-08-10T15:11:17.221042+00:00,2,2,127855,982,128837,2,100,False,93,0,93,2,False,25.191081037966796,91,91,1,90,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/nvidia-market/m3-20260807T155211Z-72-nvidia-market-hermes-a1,2026-08-10T14:08:15.730122+00:00,0,91,,False,none,11922215,partial_or_missing_retained_provider_usage,82786,False,12005001,12050070,partial_or_missing_provider_usage,83768,False,12133838,1,92,102,0
72,nvidia-market,pi,complete,unavailable,valid,max_steps,model_request_budget,20260812T105634Z-072-nvidia-market-pi-a1,pi_base_108_v1,3287.748481439892,27561088,False,3316.871106,6.222698906902224,2026-08-13T07:06:43.268628+00:00,0,0,,,,0,100,True,100,0,100,0,False,22.899925653205628,100,100,0,100,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/nvidia-market/20260812T105634Z-072-nvidia-market-pi-a1,2026-08-13T06:11:26.397522+00:00,0,100,,False,none,27861695,all_retained_completed_responses_reported,101952,True,27963647,27861695,all_completed_responses_reported,101952,True,27963647,0,100,116,13
73,nvidia-stock-analysis,astra,,pass,valid,completed,none,m3-20260807T155211Z-73-nvidia-stock-analysis-astra-a1,m3_latest_valid_run,314.64249335892964,,True,354.124539,14.752421515062451,2026-08-10T16:10:23.846186+00:00,14,14,15652,7133,22785,13,100,False,28,1,28,14,True,24.729624126007934,14,14,0,14,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/nvidia-stock-analysis/m3-20260807T155211Z-73-nvidia-stock-analysis-astra-a1,2026-08-10T16:04:29.721647+00:00,0,14,,False,none,646509,all_retained_completed_responses_reported,17713,True,664222,662161,partial_or_missing_provider_usage,24846,False,687007,1,27,26,0
73,nvidia-stock-analysis,hermes,,pass,valid,completed,none,m3-20260807T155211Z-73-nvidia-stock-analysis-hermes-a1,m3_artifact_gate_v2_projection,352.1529098160099,,False,512.030123,12.501754596014507,2026-08-10T16:19:46.302704+00:00,0,0,,,,0,100,False,20,0,20,0,True,147.37545858797557,20,20,0,20,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/nvidia-stock-analysis/m3-20260807T155211Z-73-nvidia-stock-analysis-hermes-a1,2026-08-10T16:11:14.272581+00:00,0,20,,False,none,1429870,all_retained_completed_responses_reported,36824,True,1466694,1429870,all_completed_responses_reported,36824,True,1466694,0,20,31,0
73,nvidia-stock-analysis,pi,complete,pass,valid,completed,none,20260812T105634Z-073-nvidia-stock-analysis-pi-a1,pi_base_108_v1,345.63860624004155,1262208,False,380.029514,11.349008588003926,2026-08-13T07:13:39.369004+00:00,0,0,,,,0,100,False,23,0,23,0,True,23.041899171954526,23,23,0,23,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/nvidia-stock-analysis/20260812T105634Z-073-nvidia-stock-analysis-pi-a1,2026-08-13T07:07:19.339490+00:00,0,23,,False,none,1323793,all_retained_completed_responses_reported,23984,True,1347777,1323793,all_completed_responses_reported,23984,True,1347777,0,23,37,1
74,oil-price,astra,,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-74-oil-price-astra-a1,m3_latest_valid_run,2953.9898380190134,,False,3012.387569,31.258327571908012,2026-08-10T17:22:13.388110+00:00,62,62,241294,145790,387084,61,100,True,100,1,100,62,False,27.139403409078568,38,38,0,38,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/oil-price/m3-20260807T155211Z-74-oil-price-astra-a1,2026-08-10T16:32:01.000541+00:00,0,38,,False,none,3545488,all_retained_completed_responses_reported,167236,True,3712724,3786782,partial_or_missing_provider_usage,313026,False,4099808,1,99,54,0
74,oil-price,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-74-oil-price-hermes-a1,m3_latest_valid_run,460.5823088559555,,False,594.183385,28.183785440050997,2026-08-10T16:30:48.637477+00:00,0,0,,,,0,100,False,17,1,17,0,False,105.41729070399356,17,17,1,16,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/oil-price/m3-20260807T155211Z-74-oil-price-hermes-a1,2026-08-10T16:20:54.454092+00:00,0,17,,False,none,1100285,partial_or_missing_retained_provider_usage,43987,False,1144272,1100285,partial_or_missing_provider_usage,43987,False,1144272,1,16,41,0
74,oil-price,pi,complete,pass,valid,completed,none,20260812T105634Z-074-oil-price-pi-a1,pi_base_108_v1,309.324007242918,928512,False,356.093331,24.56198084296193,2026-08-13T07:20:36.021465+00:00,0,0,,,,0,100,False,17,0,17,0,True,22.207342914120034,17,17,0,17,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/oil-price/20260812T105634Z-074-oil-price-pi-a1,2026-08-13T07:14:39.928134+00:00,0,17,,False,none,1072455,all_retained_completed_responses_reported,30942,True,1103397,1072455,all_completed_responses_reported,30942,True,1103397,0,17,36,0
75,paper-checker,astra,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-75-paper-checker-astra-a1,m3_latest_valid_run,338.31659010390285,,False,373.89482,12.589647822082043,2026-08-10T17:29:32.786992+00:00,15,15,18240,11912,30152,15,100,False,30,0,30,15,False,22.988582074015085,15,15,0,15,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/paper-checker/m3-20260807T155211Z-75-paper-checker-astra-a1,2026-08-10T17:23:18.892172+00:00,0,15,,False,none,564217,all_retained_completed_responses_reported,16350,True,580567,582457,all_completed_responses_reported,28262,True,610719,0,30,22,0
75,paper-checker,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-75-paper-checker-hermes-a1,m3_artifact_gate_v2_projection,275.8550076310057,,False,434.507899,11.36303666292224,2026-08-10T17:37:27.359904+00:00,0,0,,,,0,100,False,19,0,19,0,False,147.28985470607205,19,19,0,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/paper-checker/m3-20260807T155211Z-75-paper-checker-hermes-a1,2026-08-10T17:30:12.852005+00:00,0,19,,False,none,1353014,all_retained_completed_responses_reported,29895,True,1382909,1353014,all_completed_responses_reported,29895,True,1382909,0,19,24,0
75,paper-checker,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260812T105634Z-075-paper-checker-pi-a1,pi_base_108_v1,140.78328553703614,432512,False,174.586685,11.990958482027054,2026-08-13T07:24:02.708314+00:00,0,0,,,,0,100,False,16,0,16,0,False,21.8124409809368,16,16,0,16,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/paper-checker/20260812T105634Z-075-paper-checker-pi-a1,2026-08-13T07:21:08.121629+00:00,0,16,,False,none,473008,all_retained_completed_responses_reported,13730,True,486738,473008,all_completed_responses_reported,13730,True,486738,0,16,22,0
76,payable-invoice-checker,astra,,pass,valid,completed,none,m3-20260807T155211Z-76-payable-invoice-checker-astra-a1,m3_latest_valid_run,637.7170086519327,,False,706.105605,26.116519722971134,2026-08-10T17:57:31.491971+00:00,26,26,43725,36932,80657,26,100,False,49,0,49,26,True,42.27207662509613,23,23,0,23,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/payable-invoice-checker/m3-20260807T155211Z-76-payable-invoice-checker-astra-a1,2026-08-10T17:45:45.386366+00:00,0,23,,False,none,884140,all_retained_completed_responses_reported,26009,True,910149,927865,all_completed_responses_reported,62941,True,990806,0,49,45,0
76,payable-invoice-checker,hermes,,pass,valid,completed,none,m3-20260807T155211Z-76-payable-invoice-checker-hermes-a1,m3_latest_valid_run,198.2717613860732,,False,325.880521,25.432633276912384,2026-08-10T17:44:24.619971+00:00,0,0,,,,0,100,False,20,1,20,0,True,102.17612633701441,20,20,1,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/payable-invoice-checker/m3-20260807T155211Z-76-payable-invoice-checker-hermes-a1,2026-08-10T17:38:58.739450+00:00,0,20,,False,none,1243765,partial_or_missing_retained_provider_usage,15355,False,1259120,1243765,partial_or_missing_provider_usage,15355,False,1259120,1,19,41,0
76,payable-invoice-checker,pi,complete,pass,valid,completed,none,20260812T105634Z-076-payable-invoice-checker-pi-a1,pi_base_108_v1,185.26610721298493,1195392,False,232.394559,24.745001586037688,2026-08-13T07:29:22.258914+00:00,0,0,,,,0,100,False,15,0,15,0,True,22.383450200977364,15,15,0,15,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/payable-invoice-checker/20260812T105634Z-076-payable-invoice-checker-pi-a1,2026-08-13T07:25:29.864355+00:00,0,15,,False,none,1323354,all_retained_completed_responses_reported,12054,True,1335408,1323354,all_completed_responses_reported,12054,True,1335408,0,15,40,0
77,personal-website-construct,astra,,pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-77-personal-website-construct-astra-a1,m3_latest_valid_run,2979.2628482299624,,False,3023.230483,18.25470862397924,2026-08-10T18:48:41.138785+00:00,62,62,304498,151389,455887,62,100,True,100,1,100,63,True,25.71292614605818,38,38,1,37,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/personal-website-construct/m3-20260807T155211Z-77-personal-website-construct-astra-a1,2026-08-10T17:58:17.908302+00:00,0,37,,False,none,4239433,partial_or_missing_retained_provider_usage,125001,False,4364434,4543931,partial_or_missing_provider_usage,276390,False,4820321,1,99,71,0
77,personal-website-construct,hermes,,pass,valid,completed,none,m3-20260807T155211Z-77-personal-website-construct-hermes-a1,m3_artifact_gate_v2_projection,864.8643893089611,,False,1025.858908,12.887411069008522,2026-08-10T19:06:50.975326+00:00,4,4,1979,2338,4317,4,100,False,53,0,53,4,True,148.1071076220303,49,49,0,49,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/personal-website-construct/m3-20260807T155211Z-77-personal-website-construct-hermes-a1,2026-08-10T18:49:45.116418+00:00,0,49,,False,none,4589255,all_retained_completed_responses_reported,55547,True,4644802,4591234,all_completed_responses_reported,57885,True,4649119,0,53,78,0
77,personal-website-construct,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260813T132510Z-077-personal-website-construct-pi-a1,pi_isolated_rerun_v1,861.6106726329963,4829184,False,892.323228,10.043722711001465,2026-08-13T18:42:44.070589+00:00,0,0,,,,0,100,False,53,0,53,0,False,20.668832656002223,53,53,0,53,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/personal-website-construct/20260813T132510Z-077-personal-website-construct-pi-a1,2026-08-13T18:27:51.747361+00:00,0,53,,False,none,4983172,all_retained_completed_responses_reported,48640,True,5031812,4983172,all_completed_responses_reported,48640,True,5031812,0,53,90,21
78,ppt-analysis,astra,,pass,valid,completed,none,m3-20260807T155211Z-78-ppt-analysis-astra-a1,m3_latest_valid_run,297.56469068303704,,True,345.330663,18.386358635965735,2026-08-10T19:22:03.258148+00:00,12,12,14932,12846,27778,12,100,False,23,0,23,12,True,29.379613680997238,11,11,0,11,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/ppt-analysis/m3-20260807T155211Z-78-ppt-analysis-astra-a1,2026-08-10T19:16:17.927485+00:00,0,11,,False,none,382194,all_retained_completed_responses_reported,15856,True,398050,397126,all_completed_responses_reported,28702,True,425828,0,23,36,0
78,ppt-analysis,hermes,,pass,valid,completed,none,m3-20260807T155211Z-78-ppt-analysis-hermes-a1,m3_latest_valid_run,372.26514612999745,,False,495.264465,11.745726187014952,2026-08-10T19:15:43.739825+00:00,0,0,,,,0,100,False,15,2,15,0,True,111.25359268298757,15,15,2,13,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/ppt-analysis/m3-20260807T155211Z-78-ppt-analysis-hermes-a1,2026-08-10T19:07:28.475360+00:00,0,15,,False,none,854325,partial_or_missing_retained_provider_usage,26702,False,881027,854325,partial_or_missing_provider_usage,26702,False,881027,2,13,16,0
78,ppt-analysis,pi,complete,pass,valid,completed,none,20260812T105634Z-078-ppt-analysis-pi-a1,pi_base_108_v1,127.67004828003701,176512,False,164.59629,14.752751009073108,2026-08-13T07:57:25.852942+00:00,0,0,,,,0,100,False,8,0,8,0,True,22.173490710889894,8,8,0,8,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/ppt-analysis/20260812T105634Z-078-ppt-analysis-pi-a1,2026-08-13T07:54:41.256652+00:00,0,8,,False,none,208768,all_retained_completed_responses_reported,11106,True,219874,208768,all_completed_responses_reported,11106,True,219874,0,8,11,0
79,privacy-desensitization,astra,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-79-privacy-desensitization-astra-a1,m3_latest_valid_run,350.39980497502256,,True,380.203413,6.640791443991475,2026-08-10T19:29:03.346653+00:00,10,10,13140,6759,19899,10,100,False,20,0,20,10,False,23.162816580985975,10,10,0,10,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/privacy-desensitization/m3-20260807T155211Z-79-privacy-desensitization-astra-a1,2026-08-10T19:22:43.143240+00:00,0,10,,False,none,413216,all_retained_completed_responses_reported,28509,True,441725,426356,all_completed_responses_reported,35268,True,461624,0,20,11,0
79,privacy-desensitization,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-79-privacy-desensitization-hermes-a1,m3_latest_valid_run,317.5288957169978,,True,417.492795,6.786714644986205,2026-08-10T19:36:49.296405+00:00,0,0,,,,0,100,False,13,0,13,0,False,93.177184638016,13,13,0,13,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/privacy-desensitization/m3-20260807T155211Z-79-privacy-desensitization-hermes-a1,2026-08-10T19:29:51.803610+00:00,0,13,,False,none,723071,all_retained_completed_responses_reported,39563,True,762634,723071,all_completed_responses_reported,39563,True,762634,0,13,12,0
79,privacy-desensitization,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260812T105634Z-079-privacy-desensitization-pi-a1,pi_base_108_v1,317.7575350770494,353920,False,347.061256,6.827318237046711,2026-08-13T08:03:46.346261+00:00,0,0,,,,0,100,False,9,0,9,0,False,22.476402685903906,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/privacy-desensitization/20260812T105634Z-079-privacy-desensitization-pi-a1,2026-08-13T07:57:59.285005+00:00,0,9,,False,none,391152,all_retained_completed_responses_reported,39793,True,430945,391152,all_completed_responses_reported,39793,True,430945,0,9,14,2
80,profile-update-online,astra,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-80-profile-update-online-astra-a1,m3_latest_valid_run,758.5591917010024,,True,799.195723,8.076990489964373,2026-08-10T20:06:41.909785+00:00,18,18,23865,25904,49769,18,100,False,34,0,34,18,False,32.55954080903325,16,16,0,16,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/profile-update-online/m3-20260807T155211Z-80-profile-update-online-astra-a1,2026-08-10T19:53:22.714062+00:00,0,16,,False,none,894269,all_retained_completed_responses_reported,44125,True,938394,918134,all_completed_responses_reported,70029,True,988163,0,34,29,0
80,profile-update-online,hermes,,pass,valid,completed,none,m3-20260807T155211Z-80-profile-update-online-hermes-a1,m3_artifact_gate_v2_projection,748.1344271859853,,True,903.223931,7.455194083042443,2026-08-10T19:52:38.000184+00:00,1,1,556,541,1097,1,100,False,37,1,37,1,True,147.6343097309723,36,36,1,35,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/profile-update-online/m3-20260807T155211Z-80-profile-update-online-hermes-a1,2026-08-10T19:37:34.776253+00:00,0,36,,False,none,2815930,partial_or_missing_retained_provider_usage,42502,False,2858432,2816486,partial_or_missing_provider_usage,43043,False,2859529,1,36,48,0
80,profile-update-online,pi,complete,pass,valid,completed,none,20260813T132510Z-080-profile-update-online-pi-a1,pi_isolated_rerun_v1,351.7358058009995,910080,False,376.552716,4.28271446400322,2026-08-13T18:49:29.873336+00:00,0,0,,,,0,100,False,26,0,26,0,True,20.53419573499724,26,26,0,26,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/profile-update-online/20260813T132510Z-080-profile-update-online-pi-a1,2026-08-13T18:43:13.320620+00:00,0,26,,False,none,964735,all_retained_completed_responses_reported,12949,True,977684,964735,all_completed_responses_reported,12949,True,977684,0,26,43,3
